REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,9/6/2022 8:55,7888.23,70,TRADE
NSW1,9/6/2022 9:00,7769.43,103.33,TRADE
NSW1,9/6/2022 9:05,7734.02,110.14,TRADE
NSW1,9/6/2022 9:10,7697.14,139.44,TRADE
NSW1,9/6/2022 9:15,7630.86,139.74,TRADE
NSW1,9/6/2022 9:20,7633.38,107.93,TRADE
NSW1,9/6/2022 9:25,7593.01,89.51,TRADE
NSW1,9/6/2022 9:30,7446.01,-40,TRADE
NSW1,9/6/2022 9:35,7400.33,0,TRADE
NSW1,9/6/2022 9:40,7291.57,121.11,TRADE
NSW1,9/6/2022 9:45,7280.61,121.11,TRADE
NSW1,9/6/2022 9:50,7232.75,83.76,TRADE
NSW1,9/6/2022 9:55,7232.43,106.88,TRADE
NSW1,9/6/2022 10:00,7230.75,34.76,TRADE
NSW1,9/6/2022 10:05,7215.53,121.11,TRADE
NSW1,9/6/2022 10:10,7190.25,115,TRADE
NSW1,9/6/2022 10:15,7136.95,108.04,TRADE
NSW1,9/6/2022 10:20,7157.56,90.01,TRADE
NSW1,9/6/2022 10:25,7168.47,0,TRADE
NSW1,9/6/2022 10:30,7182.48,70,TRADE
NSW1,9/6/2022 10:35,7248.41,70,TRADE
NSW1,9/6/2022 10:40,7266.14,89.61,TRADE
NSW1,9/6/2022 10:45,7463.74,146.27,TRADE
NSW1,9/6/2022 10:50,7405.17,110.01,TRADE
NSW1,9/6/2022 10:55,7428.81,88.3,TRADE
NSW1,9/6/2022 11:00,7466.93,110.11,TRADE
NSW1,9/6/2022 11:05,7378,121.11,TRADE
NSW1,9/6/2022 11:10,7324.23,115,TRADE
NSW1,9/6/2022 11:15,7398.22,134.12,TRADE
NSW1,9/6/2022 11:20,7486.75,137.72,TRADE
NSW1,9/6/2022 11:25,7419.76,76.27,TRADE
NSW1,9/6/2022 11:30,7440.78,121.11,TRADE
NSW1,9/6/2022 11:35,7416.49,140.57,TRADE
NSW1,9/6/2022 11:40,7348.37,162,TRADE
NSW1,9/6/2022 11:45,7349.65,148.99,TRADE
NSW1,9/6/2022 11:50,7315.4,170.12,TRADE
NSW1,9/6/2022 11:55,7237.37,139.77,TRADE
NSW1,9/6/2022 12:00,7204.02,152.37,TRADE
NSW1,9/6/2022 12:05,7179.85,88.67,TRADE
NSW1,9/6/2022 12:10,7185.08,159.35,TRADE
NSW1,9/6/2022 12:15,7215.07,162.42,TRADE
NSW1,9/6/2022 12:20,7139.71,117.41,TRADE
NSW1,9/6/2022 12:25,7179.8,162,TRADE
NSW1,9/6/2022 12:30,7167.68,147.76,TRADE
NSW1,9/6/2022 12:35,7151.31,161.05,TRADE
NSW1,9/6/2022 12:40,7119.38,162,TRADE
NSW1,9/6/2022 12:45,7077.97,148.99,TRADE
NSW1,9/6/2022 12:50,7074.15,162.74,TRADE
NSW1,9/6/2022 12:55,7009.3,158.3,TRADE
NSW1,9/6/2022 13:00,7076.48,205.53,TRADE
NSW1,9/6/2022 13:05,6999.92,204.49,TRADE
NSW1,9/6/2022 13:10,7000.14,204.46,TRADE
NSW1,9/6/2022 13:15,7033.72,146.79,TRADE
NSW1,9/6/2022 13:20,7101.6,145.04,TRADE
NSW1,9/6/2022 13:25,7068.8,115.37,TRADE
NSW1,9/6/2022 13:30,7138.58,162,TRADE
NSW1,9/6/2022 13:35,7119.38,97.12,TRADE
NSW1,9/6/2022 13:40,7222.09,153.48,TRADE
NSW1,9/6/2022 13:45,7212.1,151.97,TRADE
NSW1,9/6/2022 13:50,7224.52,164,TRADE
NSW1,9/6/2022 13:55,7245.43,162,TRADE
NSW1,9/6/2022 14:00,7271.35,164.02,TRADE
NSW1,9/6/2022 14:05,7227.64,121.12,TRADE
NSW1,9/6/2022 14:10,7272.9,162.34,TRADE
NSW1,9/6/2022 14:15,7282.44,229.98,TRADE
NSW1,9/6/2022 14:20,7405,162,TRADE
NSW1,9/6/2022 14:25,7278.36,162,TRADE
NSW1,9/6/2022 14:30,7336.49,151.62,TRADE
NSW1,9/6/2022 14:35,7469.5,162,TRADE
NSW1,9/6/2022 14:40,7430.17,162,TRADE
NSW1,9/6/2022 14:45,7390.3,162.8,TRADE
NSW1,9/6/2022 14:50,7543.5,160.22,TRADE
NSW1,9/6/2022 14:55,7551.26,162,TRADE
NSW1,9/6/2022 15:00,7610.1,161,TRADE
NSW1,9/6/2022 15:05,7606.11,147.98,TRADE
NSW1,9/6/2022 15:10,7717.94,160.22,TRADE
NSW1,9/6/2022 15:15,7680.23,153.03,TRADE
NSW1,9/6/2022 15:20,7718.8,203.89,TRADE
NSW1,9/6/2022 15:25,7774.8,29.81,TRADE
NSW1,9/6/2022 15:30,7817.46,148.99,TRADE
NSW1,9/6/2022 15:35,7895.63,157.1,TRADE
NSW1,9/6/2022 15:40,7858.11,149.01,TRADE
NSW1,9/6/2022 15:45,7938.48,162,TRADE
NSW1,9/6/2022 15:50,8093.77,240.5,TRADE
NSW1,9/6/2022 15:55,8195.49,200.68,TRADE
NSW1,9/6/2022 16:00,8247.81,162,TRADE
NSW1,9/6/2022 16:05,8428.37,160.22,TRADE
NSW1,9/6/2022 16:10,8440.85,162,TRADE
NSW1,9/6/2022 16:15,8503.61,165.88,TRADE
NSW1,9/6/2022 16:20,8539.65,162,TRADE
NSW1,9/6/2022 16:25,8583.68,164.2,TRADE
NSW1,9/6/2022 16:30,8670.03,245.13,TRADE
NSW1,9/6/2022 16:35,8731.07,166.61,TRADE
NSW1,9/6/2022 16:40,8866.6,231,TRADE
NSW1,9/6/2022 16:45,8903.49,266.09,TRADE
NSW1,9/6/2022 16:50,9090.27,301.73,TRADE
NSW1,9/6/2022 16:55,9182.09,334.02,TRADE
NSW1,9/6/2022 17:00,9175.17,347.66,TRADE
NSW1,9/6/2022 17:05,9203.89,334.02,TRADE
NSW1,9/6/2022 17:10,9315.43,334.02,TRADE
NSW1,9/6/2022 17:15,9302.97,334.02,TRADE
NSW1,9/6/2022 17:20,9393.62,334.02,TRADE
NSW1,9/6/2022 17:25,9616.75,334.02,TRADE
NSW1,9/6/2022 17:30,9755.94,342.31,TRADE
NSW1,9/6/2022 17:35,9804.13,334.02,TRADE
NSW1,9/6/2022 17:40,9857.48,334.02,TRADE
NSW1,9/6/2022 17:45,10089.1,334.02,TRADE
NSW1,9/6/2022 17:50,10181.74,334.02,TRADE
NSW1,9/6/2022 17:55,10253.34,340.92,TRADE
NSW1,9/6/2022 18:00,10382.78,369.04,TRADE
NSW1,9/6/2022 18:05,10560.15,427.53,TRADE
NSW1,9/6/2022 18:10,10557.18,343.06,TRADE
NSW1,9/6/2022 18:15,10669.51,450.02,TRADE
NSW1,9/6/2022 18:20,10693.06,420.5,TRADE
NSW1,9/6/2022 18:25,10735.14,442.93,TRADE
NSW1,9/6/2022 18:30,10642.35,383.7,TRADE
NSW1,9/6/2022 18:35,10715.6,417.52,TRADE
NSW1,9/6/2022 18:40,10721.41,376.08,TRADE
NSW1,9/6/2022 18:45,10694.03,375.92,TRADE
NSW1,9/6/2022 18:50,10650.71,334.02,TRADE
NSW1,9/6/2022 18:55,10601.01,334.02,TRADE
NSW1,9/6/2022 19:00,10583.92,334.02,TRADE
NSW1,9/6/2022 19:05,10460.25,334.02,TRADE
NSW1,9/6/2022 19:10,10434.43,341.62,TRADE
NSW1,9/6/2022 19:15,10486.53,334.02,TRADE
NSW1,9/6/2022 19:20,10376.81,334.02,TRADE
NSW1,9/6/2022 19:25,10441.81,334.02,TRADE
NSW1,9/6/2022 19:30,10391.19,319.35,TRADE
NSW1,9/6/2022 19:35,10329.5,316.54,TRADE
NSW1,9/6/2022 19:40,10319.4,315.63,TRADE
NSW1,9/6/2022 19:45,10276.5,299.99,TRADE
NSW1,9/6/2022 19:50,10208.25,299.99,TRADE
NSW1,9/6/2022 19:55,10200.25,299.99,TRADE
NSW1,9/6/2022 20:00,10091.43,299.99,TRADE
NSW1,9/6/2022 20:05,10125.7,334.02,TRADE
NSW1,9/6/2022 20:10,10103.78,334.02,TRADE
NSW1,9/6/2022 20:15,10085.71,334.01,TRADE
NSW1,9/6/2022 20:20,10008.06,317.22,TRADE
NSW1,9/6/2022 20:25,9992.26,299.99,TRADE
NSW1,9/6/2022 20:30,9932.29,299.99,TRADE
NSW1,9/6/2022 20:35,9850.11,299.99,TRADE
NSW1,9/6/2022 20:40,9780.64,270.21,TRADE
NSW1,9/6/2022 20:45,9714.92,299.99,TRADE
NSW1,9/6/2022 20:50,9692,261.58,TRADE
NSW1,9/6/2022 20:55,9593.88,204.39,TRADE
NSW1,9/6/2022 21:00,9700.59,178.65,TRADE
NSW1,9/6/2022 21:05,9618,227.9,TRADE
NSW1,9/6/2022 21:10,9539.39,233.69,TRADE
NSW1,9/6/2022 21:15,9457.13,259.92,TRADE
NSW1,9/6/2022 21:20,9403.84,249.94,TRADE
NSW1,9/6/2022 21:25,9383.02,231,TRADE
NSW1,9/6/2022 21:30,9292.78,173.34,TRADE
NSW1,9/6/2022 21:35,9150.16,168.84,TRADE
NSW1,9/6/2022 21:40,9210.56,253.51,TRADE
NSW1,9/6/2022 21:45,9104.86,231,TRADE
NSW1,9/6/2022 21:50,8956.03,234.13,TRADE
NSW1,9/6/2022 21:55,9003.66,183.02,TRADE
NSW1,9/6/2022 22:00,8946.38,166.98,TRADE
NSW1,9/6/2022 22:05,8976.96,168.19,TRADE
NSW1,9/6/2022 22:10,9070.57,231,TRADE
NSW1,9/6/2022 22:15,8991.91,183.67,TRADE
NSW1,9/6/2022 22:20,8902.55,168.71,TRADE
NSW1,9/6/2022 22:25,8877.28,167.69,TRADE
NSW1,9/6/2022 22:30,8759.95,164.68,TRADE
NSW1,9/6/2022 22:35,8806.73,168.81,TRADE
NSW1,9/6/2022 22:40,8714.15,164.88,TRADE
NSW1,9/6/2022 22:45,8677.43,163.65,TRADE
NSW1,9/6/2022 22:50,8665.65,164.06,TRADE
NSW1,9/6/2022 22:55,8651.17,162.52,TRADE
NSW1,9/6/2022 23:00,8538.49,160.22,TRADE
NSW1,9/6/2022 23:05,8503.43,161.17,TRADE
NSW1,9/6/2022 23:10,8540.27,162,TRADE
NSW1,9/6/2022 23:15,8577.68,169.85,TRADE
NSW1,9/6/2022 23:20,8461.68,160.22,TRADE
NSW1,9/6/2022 23:25,8450.37,162,TRADE
NSW1,9/6/2022 23:30,8430.25,164.39,TRADE
NSW1,9/6/2022 23:35,8408.71,162,TRADE
NSW1,9/6/2022 23:40,8419.29,161,TRADE
NSW1,9/6/2022 23:45,8421.93,162,TRADE
NSW1,9/6/2022 23:50,8299.37,160.51,TRADE
NSW1,9/6/2022 23:55,8273.43,160.73,TRADE
NSW1,9/7/2022 0:00,8281.78,157.1,TRADE
NSW1,9/7/2022 0:05,8262.53,165.42,TRADE
NSW1,9/7/2022 0:10,8158.79,163.85,TRADE
NSW1,9/7/2022 0:15,8213.33,167.11,TRADE
NSW1,9/7/2022 0:20,8158.43,163.96,TRADE
NSW1,9/7/2022 0:25,8183.07,167.15,TRADE
NSW1,9/7/2022 0:30,8121.97,165.32,TRADE
NSW1,9/7/2022 0:35,8042.5,170.05,TRADE
NSW1,9/7/2022 0:40,7978.84,171.31,TRADE
NSW1,9/7/2022 0:45,8022.99,173.55,TRADE
NSW1,9/7/2022 0:50,8015.21,172.16,TRADE
NSW1,9/7/2022 0:55,7939.41,172.11,TRADE
NSW1,9/7/2022 1:00,8007.64,162,TRADE
NSW1,9/7/2022 1:05,7995.21,175.51,TRADE
NSW1,9/7/2022 1:10,7948.13,175.49,TRADE
NSW1,9/7/2022 1:15,7909.25,176.02,TRADE
NSW1,9/7/2022 1:20,7791.79,170.62,TRADE
NSW1,9/7/2022 1:25,7777.66,172.65,TRADE
NSW1,9/7/2022 1:30,7765.4,176.09,TRADE
NSW1,9/7/2022 1:35,7783.41,176.33,TRADE
NSW1,9/7/2022 1:40,7629.81,176.34,TRADE
NSW1,9/7/2022 1:45,7658.25,176.59,TRADE
NSW1,9/7/2022 1:50,7590.04,175,TRADE
NSW1,9/7/2022 1:55,7550.69,162,TRADE
NSW1,9/7/2022 2:00,7462.64,152.24,TRADE
NSW1,9/7/2022 2:05,7394.78,182.04,TRADE
NSW1,9/7/2022 2:10,7394.5,183.92,TRADE
NSW1,9/7/2022 2:15,7332.61,181.92,TRADE
NSW1,9/7/2022 2:20,7272.77,180.3,TRADE
NSW1,9/7/2022 2:25,7249.59,180.45,TRADE
NSW1,9/7/2022 2:30,7197.96,174.83,TRADE
NSW1,9/7/2022 2:35,7181.76,161,TRADE
NSW1,9/7/2022 2:40,7081.25,161,TRADE
NSW1,9/7/2022 2:45,7121.05,162,TRADE
NSW1,9/7/2022 2:50,7106.73,162,TRADE
NSW1,9/7/2022 2:55,7101.11,162,TRADE
NSW1,9/7/2022 3:00,7065.15,155.9,TRADE
NSW1,9/7/2022 3:05,7026.23,161,TRADE
NSW1,9/7/2022 3:10,7008.83,161,TRADE
NSW1,9/7/2022 3:15,6947.55,161,TRADE
NSW1,9/7/2022 3:20,6930.29,152.79,TRADE
NSW1,9/7/2022 3:25,6912.43,158.31,TRADE
NSW1,9/7/2022 3:30,6894.91,161,TRADE
NSW1,9/7/2022 3:35,6924.72,161,TRADE
NSW1,9/7/2022 3:40,6870.61,161,TRADE
NSW1,9/7/2022 3:45,6884.66,151.91,TRADE
NSW1,9/7/2022 3:50,6879.9,161,TRADE
NSW1,9/7/2022 3:55,6824.54,161,TRADE
NSW1,9/7/2022 4:00,6857.22,161,TRADE
NSW1,9/7/2022 4:05,6853.06,148.51,TRADE
NSW1,9/7/2022 4:10,6851.8,149.01,TRADE
NSW1,9/7/2022 4:15,6878.21,149.01,TRADE
NSW1,9/7/2022 4:20,6887.89,149.01,TRADE
NSW1,9/7/2022 4:25,6876.83,148.27,TRADE
NSW1,9/7/2022 4:30,6906.12,149.01,TRADE
NSW1,9/7/2022 4:35,6908.94,149.01,TRADE
NSW1,9/7/2022 4:40,6959.42,158.66,TRADE
NSW1,9/7/2022 4:45,6937.5,147.17,TRADE
NSW1,9/7/2022 4:50,7017.16,149.01,TRADE
NSW1,9/7/2022 4:55,7034.22,149.01,TRADE
NSW1,9/7/2022 5:00,7084.4,161,TRADE
NSW1,9/7/2022 5:05,7212.03,160.58,TRADE
NSW1,9/7/2022 5:10,7295.69,225,TRADE
NSW1,9/7/2022 5:15,7313.06,225.81,TRADE
NSW1,9/7/2022 5:20,7370.66,234.89,TRADE
NSW1,9/7/2022 5:25,7429.83,188.62,TRADE
NSW1,9/7/2022 5:30,7473.34,230.5,TRADE
NSW1,9/7/2022 5:35,7513.23,169.85,TRADE
NSW1,9/7/2022 5:40,7604.19,197.25,TRADE
NSW1,9/7/2022 5:45,7676.3,197,TRADE
NSW1,9/7/2022 5:50,7751.86,199.58,TRADE
NSW1,9/7/2022 5:55,7805.96,231,TRADE
NSW1,9/7/2022 6:00,7901.57,247.78,TRADE
NSW1,9/7/2022 6:05,8004.7,190.56,TRADE
NSW1,9/7/2022 6:10,8287.47,280.11,TRADE
NSW1,9/7/2022 6:15,8375.86,299.99,TRADE
NSW1,9/7/2022 6:20,8550.34,277.46,TRADE
NSW1,9/7/2022 6:25,8684.72,278.87,TRADE
NSW1,9/7/2022 6:30,8716.27,248.74,TRADE
NSW1,9/7/2022 6:35,8820.27,231,TRADE
NSW1,9/7/2022 6:40,8931.92,247.45,TRADE
NSW1,9/7/2022 6:45,8960.29,277.94,TRADE
NSW1,9/7/2022 6:50,9054.06,244.78,TRADE
NSW1,9/7/2022 6:55,9081.05,235.82,TRADE
NSW1,9/7/2022 7:00,9043.14,231,TRADE
NSW1,9/7/2022 7:05,9054.42,242.23,TRADE
NSW1,9/7/2022 7:10,8993,231,TRADE
NSW1,9/7/2022 7:15,8993.54,231,TRADE
NSW1,9/7/2022 7:20,8976.03,172.19,TRADE
NSW1,9/7/2022 7:25,8982.75,162,TRADE
NSW1,9/7/2022 7:30,8967.25,156.62,TRADE
NSW1,9/7/2022 7:35,8968.27,156.33,TRADE
NSW1,9/7/2022 7:40,8967.75,154.83,TRADE
NSW1,9/7/2022 7:45,8841.89,153.49,TRADE
NSW1,9/7/2022 7:50,8745.44,158.8,TRADE
NSW1,9/7/2022 7:55,8707.05,162,TRADE
NSW1,9/7/2022 8:00,8625.25,152.03,TRADE
NSW1,9/7/2022 8:05,8593.92,151.99,TRADE
NSW1,9/7/2022 8:10,8576.27,150.79,TRADE
NSW1,9/7/2022 8:15,8436.03,146.67,TRADE
NSW1,9/7/2022 8:20,8332.45,97.12,TRADE
NSW1,9/7/2022 8:25,8228.6,103.56,TRADE
NSW1,9/7/2022 8:30,8100.69,94.26,TRADE
NSW1,9/7/2022 8:35,7943.18,128,TRADE
NSW1,9/7/2022 8:40,7858.27,115,TRADE
NSW1,9/7/2022 8:45,7679.81,100,TRADE
NSW1,9/7/2022 8:50,7546.87,100,TRADE
NSW1,9/7/2022 8:55,7531.06,121.11,TRADE
NSW1,9/7/2022 9:00,7471.62,87.86,TRADE
NSW1,9/7/2022 9:05,7473.51,152.75,TRADE
NSW1,9/7/2022 9:10,7413.07,153.03,TRADE
NSW1,9/7/2022 9:15,7336.64,115,TRADE
NSW1,9/7/2022 9:20,7245,112.08,TRADE
NSW1,9/7/2022 9:25,7232.8,100.19,TRADE
NSW1,9/7/2022 9:30,7176.83,59.76,TRADE
NSW1,9/7/2022 9:35,7114.97,111.6,TRADE
NSW1,9/7/2022 9:40,7101.72,142.7,TRADE
NSW1,9/7/2022 9:45,7059.55,160.22,TRADE
NSW1,9/7/2022 9:50,6931.05,115,TRADE
NSW1,9/7/2022 9:55,6971.23,104.53,TRADE
NSW1,9/7/2022 10:00,6936.67,71,TRADE
NSW1,9/7/2022 10:05,6937.85,149.13,TRADE
NSW1,9/7/2022 10:10,6893.17,138.78,TRADE
NSW1,9/7/2022 10:15,6864.41,71,TRADE
NSW1,9/7/2022 10:20,6869.84,54.67,TRADE
NSW1,9/7/2022 10:25,6852.95,57.59,TRADE
NSW1,9/7/2022 10:30,6819.18,50.23,TRADE
NSW1,9/7/2022 10:35,6833.12,159.14,TRADE
NSW1,9/7/2022 10:40,6760.55,162,TRADE
NSW1,9/7/2022 10:45,6718.48,160.22,TRADE
NSW1,9/7/2022 10:50,6663.2,233.84,TRADE
NSW1,9/7/2022 10:55,6590.45,161,TRADE
NSW1,9/7/2022 11:00,6522.02,160.22,TRADE
NSW1,9/7/2022 11:05,6525.69,160.22,TRADE
NSW1,9/7/2022 11:10,6462.56,71,TRADE
NSW1,9/7/2022 11:15,6486.42,162,TRADE
NSW1,9/7/2022 11:20,6415.57,160.22,TRADE
NSW1,9/7/2022 11:25,6350.98,96.91,TRADE
NSW1,9/7/2022 11:30,6336.7,115,TRADE
NSW1,9/7/2022 11:35,6347.46,98.16,TRADE
NSW1,9/7/2022 11:40,6389.92,160.22,TRADE
NSW1,9/7/2022 11:45,6364.28,160.22,TRADE
NSW1,9/7/2022 11:50,6373.19,160.22,TRADE
NSW1,9/7/2022 11:55,6354.86,160.22,TRADE
NSW1,9/7/2022 12:00,6326.89,71,TRADE
NSW1,9/7/2022 12:05,6323.78,160.22,TRADE
NSW1,9/7/2022 12:10,6383.42,160.22,TRADE
NSW1,9/7/2022 12:15,6327.93,115,TRADE
NSW1,9/7/2022 12:20,6294.97,148.99,TRADE
NSW1,9/7/2022 12:25,6351.99,162,TRADE
NSW1,9/7/2022 12:30,6392.67,161,TRADE
NSW1,9/7/2022 12:35,6345.75,115,TRADE
NSW1,9/7/2022 12:40,6412.41,160.22,TRADE
NSW1,9/7/2022 12:45,6377.77,149.67,TRADE
NSW1,9/7/2022 12:50,6382.63,158.59,TRADE
NSW1,9/7/2022 12:55,6423.13,71,TRADE
NSW1,9/7/2022 13:00,6405.94,86.19,TRADE
NSW1,9/7/2022 13:05,6487.51,162,TRADE
NSW1,9/7/2022 13:10,6548.84,161.48,TRADE
NSW1,9/7/2022 13:15,6557.15,162,TRADE
NSW1,9/7/2022 13:20,6560.32,160.22,TRADE
NSW1,9/7/2022 13:25,6554.18,162,TRADE
NSW1,9/7/2022 13:30,6550.41,180.91,TRADE
NSW1,9/7/2022 13:35,6643.39,196.95,TRADE
NSW1,9/7/2022 13:40,6574.82,172.89,TRADE
NSW1,9/7/2022 13:45,6591.57,160.22,TRADE
NSW1,9/7/2022 13:50,6538.64,162,TRADE
NSW1,9/7/2022 13:55,6686.52,225.8,TRADE
NSW1,9/7/2022 14:00,6721.93,162,TRADE
NSW1,9/7/2022 14:05,6659.26,162,TRADE
NSW1,9/7/2022 14:10,6720.75,234.89,TRADE
NSW1,9/7/2022 14:15,6722.98,162,TRADE
NSW1,9/7/2022 14:20,6706.33,162,TRADE
NSW1,9/7/2022 14:25,6800.65,193.15,TRADE
NSW1,9/7/2022 14:30,6805.1,162,TRADE
NSW1,9/7/2022 14:35,6795.89,160.22,TRADE
NSW1,9/7/2022 14:40,6819.02,170.99,TRADE
NSW1,9/7/2022 14:45,6841.19,162,TRADE
NSW1,9/7/2022 14:50,6828.68,182.1,TRADE
NSW1,9/7/2022 14:55,6871.57,242.17,TRADE
NSW1,9/7/2022 15:00,6925.15,197.38,TRADE
NSW1,9/7/2022 15:05,6903.11,148.83,TRADE
NSW1,9/7/2022 15:10,7019.09,128,TRADE
NSW1,9/7/2022 15:15,7061.28,159.97,TRADE
NSW1,9/7/2022 15:20,7109.3,196.61,TRADE
NSW1,9/7/2022 15:25,7218.54,232.05,TRADE
NSW1,9/7/2022 15:30,7300.41,169.1,TRADE
NSW1,9/7/2022 15:35,7364.3,162,TRADE
NSW1,9/7/2022 15:40,7427.8,197.21,TRADE
NSW1,9/7/2022 15:45,7506.77,229.98,TRADE
NSW1,9/7/2022 15:50,7634.65,236.41,TRADE
NSW1,9/7/2022 15:55,7672.68,229.98,TRADE
NSW1,9/7/2022 16:00,7693.12,229.98,TRADE
NSW1,9/7/2022 16:05,7751.61,162,TRADE
NSW1,9/7/2022 16:10,7831.7,191.13,TRADE
NSW1,9/7/2022 16:15,7873.49,223.83,TRADE
NSW1,9/7/2022 16:20,7945.52,211.65,TRADE
NSW1,9/7/2022 16:25,8059.1,227.73,TRADE
NSW1,9/7/2022 16:30,8232.5,231,TRADE
NSW1,9/7/2022 16:35,8325.49,161.71,TRADE
NSW1,9/7/2022 16:40,8400.51,168.91,TRADE
NSW1,9/7/2022 16:45,8470.15,213.39,TRADE
NSW1,9/7/2022 16:50,8537.72,219.06,TRADE
NSW1,9/7/2022 16:55,8629.85,166.6,TRADE
NSW1,9/7/2022 17:00,8747.53,196.25,TRADE
NSW1,9/7/2022 17:05,8728.47,170.83,TRADE
NSW1,9/7/2022 17:10,8868.9,177.14,TRADE
NSW1,9/7/2022 17:15,9006.65,250.34,TRADE
NSW1,9/7/2022 17:20,9103.77,176.16,TRADE
NSW1,9/7/2022 17:25,9232.62,262.04,TRADE
NSW1,9/7/2022 17:30,9263.53,272.03,TRADE
NSW1,9/7/2022 17:35,9392.26,273.46,TRADE
NSW1,9/7/2022 17:40,9488.77,191.88,TRADE
NSW1,9/7/2022 17:45,9526.98,229.98,TRADE
NSW1,9/7/2022 17:50,9652.53,229.59,TRADE
NSW1,9/7/2022 17:55,9752.51,299.98,TRADE
NSW1,9/7/2022 18:00,9834.32,284.28,TRADE
NSW1,9/7/2022 18:05,9821.9,278.43,TRADE
NSW1,9/7/2022 18:10,9920.21,283.42,TRADE
NSW1,9/7/2022 18:15,9946.69,290.05,TRADE
NSW1,9/7/2022 18:20,10004.88,289.99,TRADE
NSW1,9/7/2022 18:25,10034.81,299.21,TRADE
NSW1,9/7/2022 18:30,10091.99,299.22,TRADE
NSW1,9/7/2022 18:35,10070.86,299.98,TRADE
NSW1,9/7/2022 18:40,10102.61,299.21,TRADE
NSW1,9/7/2022 18:45,10056.81,293.22,TRADE
NSW1,9/7/2022 18:50,9940.35,294.14,TRADE
NSW1,9/7/2022 18:55,9953.67,281.98,TRADE
NSW1,9/7/2022 19:00,9910.52,263.04,TRADE
NSW1,9/7/2022 19:05,9884.31,279.33,TRADE
NSW1,9/7/2022 19:10,9806.68,271.25,TRADE
NSW1,9/7/2022 19:15,9857.59,273.84,TRADE
NSW1,9/7/2022 19:20,9819.46,229.98,TRADE
NSW1,9/7/2022 19:25,9756.28,299.98,TRADE
NSW1,9/7/2022 19:30,9722.16,268.28,TRADE
NSW1,9/7/2022 19:35,9658.14,270.23,TRADE
NSW1,9/7/2022 19:40,9620.91,268.67,TRADE
NSW1,9/7/2022 19:45,9631.49,248.68,TRADE
NSW1,9/7/2022 19:50,9601.01,207.82,TRADE
NSW1,9/7/2022 19:55,9552.55,201.13,TRADE
NSW1,9/7/2022 20:00,9544.18,191.54,TRADE
NSW1,9/7/2022 20:05,9455.04,269.55,TRADE
NSW1,9/7/2022 20:10,9493.88,271.84,TRADE
NSW1,9/7/2022 20:15,9538.49,273.35,TRADE
NSW1,9/7/2022 20:20,9464.89,198.57,TRADE
NSW1,9/7/2022 20:25,9492.63,191.24,TRADE
NSW1,9/7/2022 20:30,9434.42,176.22,TRADE
NSW1,9/7/2022 20:35,9366.38,175.81,TRADE
NSW1,9/7/2022 20:40,9377.33,178.13,TRADE
NSW1,9/7/2022 20:45,9318.27,187.69,TRADE
NSW1,9/7/2022 20:50,9276.49,176.55,TRADE
NSW1,9/7/2022 20:55,9212.22,166.47,TRADE
NSW1,9/7/2022 21:00,9234.91,169.55,TRADE
NSW1,9/7/2022 21:05,9233.15,201.02,TRADE
NSW1,9/7/2022 21:10,9108.32,174.86,TRADE
NSW1,9/7/2022 21:15,9068.05,170.2,TRADE
NSW1,9/7/2022 21:20,8970.61,173.18,TRADE
NSW1,9/7/2022 21:25,8992.9,162,TRADE
NSW1,9/7/2022 21:30,8875.87,161.33,TRADE
NSW1,9/7/2022 21:35,8878.1,164.29,TRADE
NSW1,9/7/2022 21:40,8842.35,164.75,TRADE
NSW1,9/7/2022 21:45,8754.53,163.45,TRADE
NSW1,9/7/2022 21:50,8683.32,159.05,TRADE
NSW1,9/7/2022 21:55,8650.05,144.53,TRADE
NSW1,9/7/2022 22:00,8587.7,158.06,TRADE
NSW1,9/7/2022 22:05,8698.83,170.48,TRADE
NSW1,9/7/2022 22:10,8688.23,173.91,TRADE
NSW1,9/7/2022 22:15,8606.69,172.54,TRADE
NSW1,9/7/2022 22:20,8572.94,162,TRADE
NSW1,9/7/2022 22:25,8548.83,162,TRADE
NSW1,9/7/2022 22:30,8474.85,158.01,TRADE
NSW1,9/7/2022 22:35,8420.29,162,TRADE
NSW1,9/7/2022 22:40,8423.16,168.28,TRADE
NSW1,9/7/2022 22:45,8349.57,162,TRADE
NSW1,9/7/2022 22:50,8357.69,167.37,TRADE
NSW1,9/7/2022 22:55,8257.63,161,TRADE
NSW1,9/7/2022 23:00,8191.25,160.29,TRADE
NSW1,9/7/2022 23:05,8280.11,164.3,TRADE
NSW1,9/7/2022 23:10,8259.11,162.52,TRADE
NSW1,9/7/2022 23:15,8211.34,163.23,TRADE
NSW1,9/7/2022 23:20,8216.17,162,TRADE
NSW1,9/7/2022 23:25,8212.95,162,TRADE
NSW1,9/7/2022 23:30,8128.14,159.24,TRADE
NSW1,9/7/2022 23:35,8235.97,163.64,TRADE
NSW1,9/7/2022 23:40,8172.74,163.94,TRADE
NSW1,9/7/2022 23:45,8156.52,165.66,TRADE
NSW1,9/7/2022 23:50,8071.9,162.69,TRADE
NSW1,9/7/2022 23:55,8078.34,162.56,TRADE
NSW1,9/8/2022 0:00,8045.46,163.16,TRADE
NSW1,9/8/2022 0:05,8089.08,171.83,TRADE
NSW1,9/8/2022 0:10,8023.86,172.02,TRADE
